,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
13169,244,information_technology,,0.893312114,6,,low,0.254902472,Employed,3
13170,240,engineering,,0.904434835,4,,low,0.977851185,Employed,3
13171,180,sales,,0.730032487,4,,low,0.871193246,Employed,3
13172,204,engineering,,0.707313968,4,,medium,0.687360394,Employed,3
13173,188,support,,0.707016611,3,,low,0.8008048,Employed,2
13174,251,sales,,1,5,,low,0.917708109,Left,6
13175,268,IT,,0.902762684,4,,medium,0.522670686,Employed,6
13176,95,temp,,,3,,medium,,Employed,
13177,113,IT,,0.62335402,2,,low,0.494451183,Employed,5
13178,199,IT,,0.89382588,3,,medium,0.840404379,Employed,3
13179,159,sales,,0.487367903,2,,low,0.356337263,Left,3
13180,263,sales,,0.727845476,5,,medium,0.771450487,Employed,2
13181,100,support,1,0.76971705,6,,low,0.685122873,Employed,4
13182,257,finance,,1,4,,medium,0.935038851,Left,5
13183,172,IT,,0.7115482,5,,medium,0.51793131,Employed,2
13184,153,IT,,0.534873155,2,,high,0.323022425,Employed,3
13185,238,,1,0.698213844,4,,low,0.874950495,Employed,3
13186,165,sales,,0.740215175,5,,medium,0.656277438,Employed,4
13187,202,sales,,0.552260686,4,,medium,0.721174635,Employed,3
13188,109,engineering,1,1,2,,low,0.26797038,Employed,4
13189,198,sales,,1,3,,low,0.998379996,Employed,2
13190,141,support,1,0.958414349,4,,low,0.675911115,Employed,2
13191,177,support,,,4,,medium,0.978533051,Employed,2
13192,135,engineering,,0.783342213,4,,low,0.832552668,Employed,2
13193,201,IT,1,0.745099434,4,,medium,0.997754046,Employed,3
13194,179,support,,0.950153913,5,,medium,0.65332823,Employed,6
13195,144,support,1,,5,,low,0.602403913,Employed,3
13196,152,sales,,0.430101853,3,,low,0.956392236,Employed,5
13197,231,engineering,,0.916944096,4,,low,0.691645766,Left,5
13198,171,support,,0.685063032,5,,low,0.456439733,Employed,4
13199,133,support,,0.498415616,5,,low,0.906460887,Employed,3
13200,205,engineering,,0.439874046,6,,medium,0.292177274,Employed,3
13201,174,sales,,,4,,low,0.712798992,Employed,2
13202,220,admin,,1,4,,medium,0.801841861,Left,6
13203,172,management,1,,2,,low,0.466121366,Employed,2
13204,278,sales,,0.853438362,7,,low,0.117253176,Left,4
13205,169,IT,,0.918395732,5,,low,0.262157174,Employed,4
13206,235,product,,0.570540876,5,,low,0.532769693,Employed,3
13207,179,support,,0.686736108,3,,high,0.421033359,Employed,3
13208,141,engineering,,0.530609765,2,,medium,0.483674635,Left,3
13209,238,sales,,0.987429628,4,,low,0.522363226,Employed,3
13210,281,sales,,0.942891951,7,,low,0.1625456,Left,4
13211,308,sales,,0.867332568,6,,medium,0.12584516,Left,5
13212,131,sales,,0.5419395,2,,medium,0.391755649,Left,3
13213,183,support,1,0.833273764,4,1,low,0.792644663,Employed,2
13214,237,engineering,,0.551601628,3,,high,1,Employed,4
13215,260,admin,,1,4,,low,0.935526002,Left,5
13216,176,IT,1,0.60923942,2,,low,0.481981247,Employed,3
13217,183,sales,,0.697214619,3,,low,0.369044354,Employed,2
13218,190,sales,,1,4,,low,0.870138085,Employed,2
13219,245,sales,,0.913105279,5,,low,0.765532823,Left,5
13220,264,IT,,0.632887857,3,,medium,0.675387772,Employed,3
13221,196,sales,,0.85625959,3,,low,0.921318152,Employed,4
13222,184,marketing,,,4,,low,0.743810183,Employed,3
13223,270,engineering,,0.773497036,3,,high,0.616491734,Employed,3
13224,187,engineering,,0.838648848,5,,medium,0.614851725,Employed,4
13225,232,information_technology,,0.763541271,3,,low,0.92817601,Employed,4
13226,245,sales,,0.878167137,4,,low,0.875024754,Left,5
13227,221,IT,,0.985584826,6,,low,0.195621288,Employed,5
13228,239,sales,,0.938281964,6,,medium,0.947712988,Employed,4
13229,254,sales,,0.963333172,5,,low,0.765938034,Left,5
13230,123,temp,1,,2,,low,,Employed,
13231,250,management,,0.92476579,3,,medium,0.676403619,Employed,4
13232,220,sales,,0.591469927,4,,medium,0.559972712,Employed,3
13233,133,support,,0.557253085,4,,low,0.559043756,Employed,3
13234,251,finance,,0.784794285,6,,medium,0.228153129,Employed,5
13235,155,engineering,,0.522970635,5,,low,0.562742673,Employed,3
13236,98,sales,,0.86905789,4,,low,0.813068768,Employed,4
13237,251,IT,,0.856835137,5,,low,0.514593528,Employed,3
13238,269,support,1,0.724306883,4,,low,0.678738509,Employed,3
13239,178,support,,0.555592331,2,,medium,0.468867594,Employed,2
13240,162,management,,,3,1,high,0.614720884,Employed,3
13241,239,sales,,0.888622279,3,,low,0.461273322,Left,3
13242,127,support,1,0.502449317,2,,low,0.457042139,Left,3
13243,211,IT,,,3,,high,0.527173738,Employed,3
13244,223,support,1,0.947327595,4,,high,0.965356783,Employed,3
13245,294,,,0.773170703,6,,low,0.11309147,Left,4
13246,140,product,1,0.596639916,4,,low,0.5223688,Employed,2
13247,261,sales,,0.956642152,3,,medium,0.653556546,Employed,4
13248,183,engineering,,0.999808513,2,,low,0.777812499,Employed,2
13249,151,marketing,,0.510815581,2,,low,0.388505807,Left,3
13250,257,sales,,,3,1,medium,0.952797586,Employed,3
13251,175,sales,1,0.936789146,4,,high,0.967100448,Employed,3
13252,194,sales,1,0.441352728,3,,medium,0.756066864,Employed,3
13253,233,sales,,0.538743077,4,,medium,0.740365307,Employed,3
13254,308,IT,1,0.892627883,6,,low,0.179542862,Left,4
13255,282,sales,,0.93900375,6,,low,0.147082914,Left,4
13256,135,marketing,,0.684515675,2,,medium,0.634720929,Employed,6
13257,145,engineering,,0.77531843,4,,medium,0.796876343,Employed,3
13258,233,finance,,,4,,low,0.653214032,Employed,2
13259,217,IT,,0.869354448,4,,medium,0.787057342,Employed,3
13260,209,IT,1,0.617994226,4,,medium,1,Employed,8
13261,121,sales,1,0.612240414,3,,low,0.827614144,Employed,3
13262,214,sales,,0.795275817,3,,medium,0.678349712,Employed,3
13263,134,marketing,,0.505683736,2,,medium,0.36547153,Left,3
13264,233,support,,0.550427868,3,,low,0.594421532,Employed,2
13265,224,sales,1,0.600765735,5,,low,0.949356471,Employed,8
13266,173,engineering,,0.849719137,4,,low,0.824062351,Employed,4
13267,245,sales,,,4,,low,0.903009005,Employed,3
13268,208,IT,,0.955323414,5,,low,0.824699874,Employed,2
13269,146,IT,,0.460587271,2,,medium,0.343124518,Left,3
13270,143,engineering,1,0.461123634,2,,low,0.467857412,Left,3
13271,138,finance,,0.546260536,2,,medium,0.439746754,Left,3
13272,156,sales,1,0.448902413,2,,low,0.437002393,Left,3
13273,149,support,,,3,,medium,0.760684457,Employed,3
13274,135,finance,,0.588706005,4,,medium,0.899151001,Employed,10
13275,218,finance,,0.6676013,3,,medium,0.751495205,Employed,3
13276,263,sales,,0.86757574,5,,medium,0.770943876,Left,5
13277,256,marketing,,0.465880982,3,,medium,0.898863938,Employed,2
13278,269,management,1,0.586053594,6,,medium,0.85449488,Employed,4
13279,246,support,1,,6,1,medium,0.990954478,Employed,3
13280,153,support,,0.490311047,2,,low,0.409823766,Left,3
13281,272,sales,,0.725844522,4,,medium,0.796282583,Employed,2
13282,208,engineering,,,3,,low,0.449086281,Employed,2
13283,144,finance,,0.472267549,2,,low,0.460704577,Left,3
13284,137,marketing,,0.588204274,2,,medium,0.390846227,Left,3
13285,108,engineering,,0.486296269,4,,low,0.85374619,Employed,3
13286,127,IT,,0.569998786,2,,low,0.403260406,Left,3
13287,250,information_technology,,0.754517655,7,,medium,0.083037586,Left,5
13288,110,temp,,,1,,low,,Employed,
13289,130,sales,,0.909943505,2,,medium,0.520276593,Employed,4
13290,224,information_technology,,0.920831068,5,,high,0.612094261,Employed,3
13291,148,engineering,,0.882052518,4,,medium,0.551517244,Employed,2
13292,218,sales,,0.79673864,6,,medium,0.139668329,Employed,6
13293,158,engineering,,0.676530415,4,,medium,0.818873755,Employed,3
13294,143,engineering,,0.494469802,3,,low,0.578610365,Employed,2
13295,220,sales,1,0.976373008,4,1,medium,0.588044678,Employed,3
13296,147,finance,,,4,,medium,0.647281747,Employed,3
13297,256,information_technology,1,0.701449504,3,,low,0.622880183,Employed,4
13298,171,management,,0.575189217,3,,medium,0.707062632,Employed,3
13299,183,support,,0.844820333,3,,low,0.739698657,Left,5
13300,173,sales,,0.427654953,3,,low,0.591893942,Employed,2
13301,235,sales,,0.928043296,4,,medium,0.229555271,Employed,4
13302,255,support,1,0.478692845,5,,low,0.446179272,Employed,5
13303,244,support,,0.733656485,3,,medium,0.667238305,Employed,3
13304,189,sales,,0.923348313,3,,low,0.96784678,Employed,2
13305,251,finance,,0.921768542,5,,medium,0.186171267,Employed,4
13306,126,temp,,,2,,medium,,Employed,
13307,200,engineering,,0.858790876,3,,medium,0.774159543,Employed,4
13308,135,information_technology,,,2,,medium,0.417200305,Left,3
13309,130,marketing,,0.458510875,2,,low,0.424648342,Left,3
13310,173,sales,,0.564012452,5,,low,0.711568155,Employed,4
13311,169,engineering,,0.459866436,4,,high,0.412758204,Employed,5
13312,188,management,,0.632276301,3,,medium,0.563671501,Employed,3
13313,175,engineering,,0.545585722,6,,medium,0.170835005,Employed,4
13314,252,support,1,,4,,low,0.762059988,Employed,2
13315,289,,,0.834860464,6,,high,0.059289346,Left,4
13316,253,sales,,0.623972096,4,,medium,0.971235202,Employed,7
13317,144,sales,,0.441589339,2,,low,0.469496695,Left,3
13318,259,support,,0.749190498,5,1,medium,0.950199159,Employed,3
13319,140,marketing,,0.700834731,4,,low,0.958550027,Employed,4
13320,171,information_technology,,0.556330148,4,,low,0.625657438,Employed,4
13321,210,sales,,1,5,,medium,0.761671889,Employed,3
13322,210,finance,,0.617688662,4,,medium,0.854230923,Employed,2
13323,161,IT,,0.859209168,5,,low,0.531991482,Employed,3
13324,173,management,,0.924750629,3,,low,0.486922524,Employed,2
13325,231,,,0.887381266,4,,medium,0.728254522,Left,5
13326,156,sales,,0.691107282,5,,low,0.577336438,Employed,4
13327,207,engineering,,0.702499576,3,,medium,0.559526946,Employed,2
13328,129,finance,,0.426750678,2,,low,0.351515444,Left,3
13329,259,support,,0.946523855,4,,medium,0.804058873,Left,5
13330,103,engineering,,1,4,,low,0.616608627,Employed,2
13331,169,management,,0.573187743,5,,medium,0.911330392,Employed,4
13332,215,engineering,,0.732230721,5,1,low,0.904202546,Employed,3
13333,243,management,,0.714611379,5,,medium,0.988441334,Employed,6
13334,182,support,,0.566262067,3,,medium,0.966255909,Employed,3
13335,141,engineering,1,0.61623156,5,,high,0.538887614,Employed,3
13336,141,,,0.59526537,2,,medium,0.409131668,Left,3
13337,225,management,,0.905997636,3,,medium,0.775075946,Employed,3
13338,221,sales,,0.940903602,3,,low,0.632648625,Employed,2
13339,229,engineering,,0.893459426,4,,low,0.458160814,Employed,2
13340,305,sales,,0.842667024,6,,low,0.157099365,Left,4
13341,167,sales,,,4,,medium,0.826041753,Employed,3
13342,149,sales,,0.504272261,2,,low,0.403145015,Left,3
13343,162,IT,,0.42345487,3,,medium,0.274160865,Employed,4
13344,140,support,1,0.653210587,4,,medium,0.63460174,Employed,3
13345,149,finance,,0.700596968,4,,low,1,Employed,2
13346,149,support,,0.988118823,3,,medium,0.947394376,Employed,3
13347,258,support,,0.504857232,4,,low,0.755321234,Employed,3
13348,227,,,0.962987181,4,,high,0.715314217,Employed,3
13349,147,marketing,,0.460307648,2,,low,0.386455287,Left,3
13350,230,engineering,,0.656178237,3,,low,0.991892888,Employed,3
13351,206,support,1,0.683016002,3,,medium,0.740065722,Employed,2
13352,141,management,1,0.418456873,2,1,high,0.493750933,Employed,7
13353,185,support,,0.650128709,3,,low,0.921233749,Employed,2
13354,143,management,,0.774429976,4,,medium,0.544834601,Employed,3
13355,268,sales,,0.746844841,4,,medium,0.621006061,Employed,6
13356,304,finance,1,0.846307959,6,,low,0.070724981,Left,4
13357,208,engineering,,0.506306251,4,,low,0.801711565,Employed,4
13358,239,engineering,,0.509216342,5,,medium,0.512895843,Employed,3
13359,230,sales,,0.526165497,2,,medium,0.588985662,Employed,4
13360,275,management,,0.983106054,5,,low,0.964821588,Left,3
13361,245,sales,,0.730469878,4,,low,0.93744264,Employed,2
13362,231,,,0.946176638,4,,medium,0.7236365,Left,5
13363,123,sales,,0.600044076,2,,medium,0.594177155,Employed,2
13364,245,sales,,0.876316124,4,,low,0.751131918,Left,6
13365,133,sales,,0.724963199,5,,low,0.781339744,Employed,2
13366,171,,,,3,,medium,0.548045131,Employed,3
13367,147,engineering,,0.672493167,4,,medium,0.697018731,Employed,2
13368,240,engineering,,0.425175828,5,,medium,0.484675455,Employed,2
13369,271,sales,,0.492474864,2,,medium,0.507975796,Employed,3
13370,156,management,,0.590843546,2,,medium,0.517472571,Employed,2
13371,241,admin,,0.946140504,3,,low,0.693003297,Employed,3
13372,128,management,,0.500545505,2,,low,0.352138782,Left,3
13373,140,IT,1,0.456847212,2,,low,0.401028088,Left,3
13374,254,product,,0.8888098,5,,medium,0.926217541,Left,5
13375,269,IT,1,0.584699455,4,,low,0.162188977,Employed,5
13376,226,product,,0.694998859,4,,low,0.605945533,Employed,3
13377,127,engineering,,,2,,low,0.368982669,Left,3
13378,112,management,,0.525287599,2,,medium,0.532344494,Employed,4
13379,178,procurement,,0.610428182,4,,low,0.694718793,Employed,3
13380,251,engineering,,0.799219741,4,,medium,0.644750832,Employed,2
13381,157,sales,,0.670390841,4,,medium,0.867396735,Employed,3
13382,197,sales,,0.79077145,4,,low,0.604995912,Employed,5
13383,285,finance,,0.829298701,6,,medium,0.090100082,Left,4
13384,242,management,,0.960662278,5,,low,0.778256943,Left,5
13385,231,IT,,,3,,high,0.661171784,Employed,3
13386,176,marketing,,0.627175322,2,1,low,0.787474496,Employed,5
13387,213,IT,,,6,,medium,0.134172943,Employed,2
13388,309,engineering,,0.840744909,6,,low,0.153585185,Left,4
13389,151,support,,,4,,low,0.846337987,Employed,2
13390,213,procurement,,0.536090043,6,,medium,0.201979857,Employed,3
13391,127,sales,,0.731929931,4,,high,0.115318733,Employed,4
13392,160,engineering,,0.743900086,6,,medium,0.093661135,Employed,5
13393,220,support,,0.838328582,4,,low,0.950934207,Employed,3
13394,272,sales,,0.497614799,6,,low,0.910237391,Employed,6
13395,223,finance,,1,5,,low,0.74757253,Left,5
13396,205,IT,,0.813397411,5,,low,0.86369607,Employed,3
13397,179,IT,,0.649494435,3,,medium,0.144400565,Left,3
13398,157,product,,0.723269043,4,,low,0.637915947,Employed,4
13399,225,IT,,0.887343449,3,,high,0.587323069,Employed,3
13400,272,marketing,,0.964380962,5,,low,0.686658853,Employed,2
13401,183,engineering,,0.862931062,4,,low,0.902748227,Employed,3
13402,102,engineering,,0.479355387,2,,medium,0.40601418,Employed,8
13403,259,sales,,1,4,,medium,0.939213948,Left,6
13404,237,engineering,,0.826951604,3,,low,0.843694333,Employed,2
13405,155,marketing,,0.436489454,2,,low,0.384287868,Left,3
13406,134,sales,,0.524176548,2,,low,0.439784164,Left,3
13407,265,sales,,0.645751143,3,,low,0.655687531,Employed,4
13408,161,IT,,0.715892722,6,,medium,0.867767924,Left,4
13409,235,management,,0.973285606,2,,high,0.806428423,Employed,3
13410,243,sales,1,1,3,,medium,0.67526082,Employed,3
13411,272,IT,,0.546018605,5,,low,0.903498334,Employed,3
13412,146,sales,,0.869096708,3,,low,0.570543044,Employed,10
13413,264,support,1,0.681625813,5,,medium,1,Employed,10
13414,261,finance,,,4,,high,0.885361951,Employed,2
13415,229,sales,,0.66338701,2,,low,0.958488902,Employed,4
13416,238,support,,0.762235744,5,,medium,0.983452388,Employed,2
13417,254,sales,,,3,,low,0.773747248,Employed,2
13418,165,IT,,0.709276568,3,,medium,1,Employed,3
13419,162,support,,0.598318855,4,,medium,0.884322981,Employed,2
13420,128,finance,,,2,,low,0.425254494,Left,3
13421,272,engineering,,,3,,low,0.632678791,Employed,3
13422,203,IT,,0.551680815,5,,medium,0.980710478,Employed,3
13423,117,sales,1,0.610334509,2,,medium,0.637890898,Employed,2
13424,221,marketing,,0.679975658,6,,medium,0.412071644,Employed,10
13425,134,sales,,0.527339725,2,,low,0.476795228,Left,3
13426,128,product,,0.70010192,4,,low,0.695447749,Employed,5
13427,143,,,,4,,medium,0.687339079,Employed,2
13428,111,temp,,,1,,medium,,Employed,
13429,244,procurement,,0.933734289,3,,medium,0.758053979,Employed,4
13430,145,support,1,0.842211705,4,,high,0.680195649,Employed,3
13431,273,engineering,,1,2,,low,0.927937529,Employed,4
13432,189,support,,0.898699676,5,,medium,0.547276883,Employed,2
13433,182,support,,0.702642019,4,,low,0.715263897,Employed,2
13434,210,engineering,,,3,,low,0.878684744,Employed,2
13435,243,marketing,,0.566994542,3,,high,0.828688879,Employed,4
13436,135,marketing,,,4,,low,0.90696517,Employed,2
13437,152,sales,,,3,,low,0.572512429,Employed,2
13438,152,product,,,2,,low,0.322420587,Left,3
13439,189,procurement,,0.962773087,3,,low,0.669701451,Employed,4
13440,280,support,,0.909614505,7,,low,0.061700259,Left,5
13441,257,marketing,,0.583758856,3,,medium,0.975523935,Employed,3
13442,203,sales,,,3,,low,0.564315171,Employed,3
13443,207,sales,,0.822273509,4,,low,0.892040568,Employed,4
13444,209,information_technology,1,0.481109433,5,,low,0.630377313,Employed,8
13445,220,sales,1,,2,,medium,0.521631963,Employed,2
13446,139,,,0.462856803,2,,medium,0.468892275,Left,3
13447,130,product,,0.41612249,3,,low,0.384122147,Employed,3
13448,301,engineering,,0.906762118,7,,medium,0.158518068,Left,4
13449,171,management,,0.662881983,5,,high,1,Employed,3
13450,134,product,,0.50599156,5,,low,0.492402758,Employed,3
13451,242,sales,,0.503146427,4,,medium,0.631734581,Employed,3
13452,139,sales,,,4,,medium,0.831289208,Employed,2
13453,263,marketing,,0.557119292,2,,low,0.975522399,Employed,3
13454,242,sales,,0.952684551,3,,low,0.873976326,Employed,5
13455,224,sales,,0.638385961,5,,medium,0.92200069,Employed,2
13456,170,marketing,,,3,,medium,1,Employed,3
13457,143,sales,,,3,,low,0.699253014,Employed,3
13458,156,engineering,,0.463226796,2,,medium,0.442458307,Left,3
13459,233,marketing,,0.623400022,4,,medium,0.702467713,Employed,4
13460,262,IT,1,0.812821318,3,,medium,0.657866837,Employed,5
13461,219,support,,0.921407409,6,,low,0.288818616,Left,5
13462,252,sales,1,0.940467851,5,,low,0.778829665,Employed,3
13463,283,sales,,0.845906889,6,,medium,0.108287925,Left,4
13464,182,support,1,0.495471517,3,,medium,0.911132964,Employed,2
13465,208,engineering,,0.563144543,3,,medium,0.941031773,Employed,3
13466,211,support,,0.737360284,4,,low,0.687606276,Employed,2
13467,125,sales,1,0.750655677,3,,low,0.50160123,Employed,2
13468,171,marketing,1,0.634145691,6,,high,0.46527757,Employed,5
13469,232,engineering,,1,5,,medium,0.93142909,Left,5
13470,184,sales,,0.878626598,2,,medium,0.712607136,Employed,4
13471,310,support,,1,6,,low,0.118176146,Left,5
13472,252,sales,,1,5,,high,0.739383259,Employed,3
13473,151,information_technology,,0.611842264,2,,medium,0.424099194,Employed,3
13474,134,engineering,,0.491445187,2,,low,0.342296867,Left,3
13475,149,product,,,2,,high,0.42083296,Left,3
13476,219,sales,,0.809412577,5,,low,0.841272466,Left,5
13477,137,engineering,,0.684801502,4,,low,0.625085528,Employed,3
13478,159,finance,1,0.656129583,6,,medium,0.188829583,Employed,5
13479,246,,,0.92353555,6,,medium,0.077858548,Left,4
13480,205,marketing,,0.617234159,3,,medium,0.636429314,Employed,2
13481,265,finance,,0.896149347,5,,medium,0.858886257,Employed,3
13482,219,IT,,0.705820774,5,,medium,0.850050986,Employed,2
13483,246,sales,1,0.824486527,5,,medium,0.908883198,Left,5
13484,211,engineering,,0.417448382,2,,low,0.954902388,Employed,3
13485,144,marketing,,0.430027148,2,,medium,0.413147753,Left,3
13486,254,product,,0.92230832,4,,low,0.93150994,Employed,7
13487,142,product,1,0.554602588,3,,medium,0.499099043,Employed,3
13488,129,engineering,,0.570413347,2,,high,0.454307109,Left,3
13489,75,temp,,,1,,low,,Employed,
13490,168,IT,,0.551788692,2,,low,0.882374996,Employed,3
13491,157,sales,1,0.511486724,3,,high,0.536056766,Employed,4
13492,189,sales,,0.901135728,3,,low,0.977322917,Employed,3
13493,199,IT,1,0.516068656,3,,medium,0.816292809,Employed,2
13494,266,management,,0.718396438,4,1,high,0.871651876,Employed,3
13495,183,sales,,,3,,medium,0.716844433,Employed,3
13496,171,sales,,0.902848777,5,,low,0.900784128,Employed,2
13497,206,finance,,0.67586375,2,,low,0.587677165,Employed,3
13498,178,sales,,0.857532182,5,,medium,0.573585625,Employed,4
13499,229,engineering,,,5,,medium,1,Employed,2
13500,150,sales,,0.61273377,5,,low,0.523139406,Employed,2
13501,151,admin,,0.97457846,5,,medium,0.873819229,Employed,3
13502,175,IT,,0.62182434,3,,low,0.427924448,Employed,2
13503,136,,,0.9239813,4,,medium,0.784171518,Employed,2
13504,180,support,,0.913562955,4,,medium,0.673244053,Employed,2
13505,165,support,,0.626310423,5,,medium,0.624648043,Employed,3
13506,105,IT,,0.544719667,6,,high,0.697566705,Employed,4
13507,186,product,,0.427385893,2,,low,0.408740085,Employed,2
13508,178,engineering,,0.705382702,4,,low,0.312001907,Employed,6
13509,185,sales,1,0.935425598,4,,medium,0.673733491,Employed,2
13510,270,engineering,,0.571546239,4,,low,0.504246716,Left,4
13511,213,engineering,,0.478904862,3,,medium,0.890133642,Employed,4
13512,295,engineering,,0.834851602,6,,low,0.167472362,Left,4
13513,170,sales,,0.480808135,5,,low,0.921884394,Employed,3
13514,200,sales,1,0.601188126,5,,low,0.671674945,Employed,8
13515,241,support,,0.530461391,3,,low,0.755141043,Employed,3
13516,146,product,,0.573705444,3,,low,0.774912237,Employed,2
13517,224,sales,,0.624087928,6,,medium,0.222525563,Employed,3
13518,263,management,,0.367721595,2,,medium,0.311766122,Employed,3
13519,225,sales,,0.93066049,5,,low,0.741822811,Left,5
13520,144,,,0.951131934,2,,medium,0.563869741,Employed,2
13521,167,sales,,0.523669781,4,,medium,0.7667506,Employed,2
13522,251,sales,,0.952368037,5,,low,0.867280364,Left,6
13523,167,engineering,,0.806157284,2,,medium,0.757735622,Employed,3
13524,204,support,1,0.663865482,4,,low,0.856959323,Employed,4
13525,211,,,0.566521966,4,,high,0.656880583,Employed,3
13526,141,IT,,0.537936263,3,,medium,0.805974592,Employed,3
13527,139,IT,1,0.570432394,4,,low,0.830846342,Employed,3
13528,145,,,0.517618601,2,,low,0.362617722,Left,3
13529,179,support,,0.70795045,4,,low,0.820828985,Employed,3
13530,177,finance,,0.510718629,4,,low,0.765274935,Employed,2
13531,269,IT,,1,5,,medium,0.781971641,Left,5
13532,186,IT,,,4,,medium,0.693097,Employed,3
13533,289,support,,0.959314657,6,,medium,0.123829494,Left,5
13534,271,marketing,,0.741673813,3,,high,0.949914509,Employed,4
13535,254,engineering,,0.832653821,6,,medium,0.131069084,Left,4
13536,274,management,1,0.578430561,4,,medium,0.729254405,Employed,10
13537,97,support,,0.535064649,3,,low,0.478770522,Employed,4
13538,278,marketing,,0.856726798,6,,medium,0.111587786,Left,4
13539,165,support,1,0.863541139,3,,low,0.624853144,Employed,3
13540,230,sales,,1,4,,high,0.626225017,Employed,3
13541,148,engineering,1,0.801672246,5,,medium,0.63811784,Employed,2
13542,140,support,,0.52676744,2,,low,0.383541594,Left,3
13543,265,support,1,0.777080651,5,,high,0.534808965,Employed,3
13544,130,engineering,,0.499740374,2,,low,0.461968864,Left,3
13545,146,sales,,0.549107591,2,,low,0.410344245,Left,3
13546,176,engineering,,0.935606578,2,,low,0.44045916,Employed,3
13547,264,product,,0.674536024,5,,medium,0.888100702,Employed,3
13548,238,sales,,0.951146165,4,,medium,0.649602723,Employed,4
13549,247,sales,,0.626580579,4,,low,0.752681322,Employed,4
13550,192,engineering,,0.906930811,6,,low,0.231694816,Employed,4
13551,158,sales,,0.488697459,3,,low,0.628688067,Employed,2
13552,224,,1,0.746219632,4,,low,0.912847753,Employed,5
13553,149,engineering,,,5,,low,0.130762283,Employed,2
13554,238,sales,,0.615862705,4,,high,0.765246759,Employed,3
13555,217,engineering,,0.618472458,4,,medium,0.735501515,Employed,3
13556,148,sales,,0.778072382,5,,high,0.660042423,Employed,4
13557,281,engineering,,0.833544717,7,,low,0.089152165,Left,4
13558,133,sales,,0.582165978,4,,low,0.989879629,Employed,3
13559,223,sales,1,0.834623268,3,,low,0.886205314,Employed,3
13560,260,support,,1,4,,low,0.989293664,Employed,3
13561,291,finance,,0.724938642,7,,low,0.122866566,Left,4
13562,159,sales,,0.512398273,2,,medium,0.335735622,Left,3
13563,157,support,,0.622543824,4,,medium,0.642836845,Employed,2
13564,175,sales,,1,3,,low,0.72674121,Employed,2
13565,167,support,,0.743027842,5,,medium,0.66327409,Employed,2
13566,186,sales,,0.606595212,4,,medium,0.857038546,Employed,7
13567,140,sales,,,3,,low,0.726790145,Employed,3
13568,144,marketing,,0.484400928,2,,medium,0.367553016,Left,3
13569,246,product,,,4,,low,0.519290991,Employed,3
13570,233,sales,1,0.865322209,5,,medium,0.723946834,Employed,4
13571,183,sales,,0.552857429,3,,low,0.989891433,Employed,3
13572,246,,,0.8578043,4,,low,0.799178085,Left,6
13573,272,sales,,0.866979628,5,,high,0.910702667,Employed,3
13574,181,support,,0.60152868,2,,medium,0.535720186,Employed,4
13575,164,sales,,0.673094231,4,,medium,0.818815867,Employed,2
13576,100,temp,,,1,,medium,,Employed,
13577,148,sales,,0.513636032,2,,low,0.403708154,Left,3
13578,188,marketing,1,0.78155061,4,,low,0.610906561,Employed,3
13579,137,sales,1,0.673551117,2,,low,0.437134547,Employed,3
13580,233,management,1,0.789107237,4,,low,0.619829345,Employed,4
13581,97,sales,,0.364674253,4,,medium,0.64253219,Employed,4
13582,154,,,0.612899134,4,,low,0.828458613,Employed,3
13583,158,support,,,2,,low,0.3394706,Left,3
13584,188,engineering,,0.757973849,3,,low,0.134049164,Left,4
13585,234,management,,0.632976171,5,,high,0.71430513,Employed,2
13586,225,management,1,0.839051729,2,1,high,0.501307896,Employed,7
13587,144,IT,,0.82174181,4,,low,0.757766606,Employed,2
13588,194,sales,,0.999044778,3,,low,0.80297568,Employed,4
13589,232,finance,,0.588259711,4,,low,0.542910743,Employed,3
13590,247,,,0.939233539,4,,low,0.897297092,Left,5
13591,230,support,1,0.443252635,2,,low,0.925759103,Employed,2
13592,241,engineering,,0.989298699,4,,low,0.848278602,Left,5
13593,242,,,0.470815083,3,,medium,0.842793434,Employed,3
13594,207,sales,,0.428607013,2,,low,0.767659134,Employed,4
13595,148,IT,,0.575899897,3,,medium,0.319475572,Employed,4
13596,99,temp,,,1,,low,,Employed,
13597,179,support,,0.604449321,3,,medium,0.634860005,Employed,3
13598,296,engineering,,0.975205661,6,,medium,0.103975375,Left,4
13599,233,sales,,0.845686102,4,,low,0.44119291,Employed,3
13600,230,support,,0.667555571,3,,medium,0.505217802,Employed,2
13601,228,sales,,0.449736033,4,,medium,0.960533051,Employed,2
13602,208,management,,,5,,medium,0.69821374,Employed,3
13603,237,product,,1,5,,medium,0.676468252,Employed,3
13604,241,sales,1,0.908640002,5,,medium,0.843882382,Employed,2
13605,195,finance,,1,4,,low,1,Employed,2
13606,265,product,1,0.89967159,4,,medium,1,Employed,4
13607,273,support,,0.901944551,4,,low,0.575777412,Employed,3
13608,225,engineering,,0.704890284,3,,low,0.67800375,Employed,3
13609,150,support,,0.546569394,2,,low,0.344470444,Left,3
13610,204,sales,1,0.918736552,3,,low,0.768937451,Employed,2
13611,206,management,,0.856005385,4,1,high,0.54486478,Employed,7
13612,251,engineering,,0.892229625,7,,low,0.075633932,Left,5
13613,176,engineering,,0.565718323,3,,medium,0.314078617,Employed,3
